Month,Day,Critical,Dry,Below Normal,Above Normal,Wet
7,11,2.110167963,2.560504916,2.318028887,2.738569244,2.540230611
7,12,2.102074374,2.544774851,2.299269329,2.739548003,2.591790266
7,13,2.10621528,2.552814662,2.331079014,2.707248938,2.608918558
7,14,2.137083851,2.53918194,2.339235344,2.681801189,2.62027916
7,15,2.171905104,2.482553708,2.343313509,2.666141037,2.646845491
7,16,2.185080714,2.468920986,2.404485981,2.688652506,2.623250394
7,17,2.220466636,2.465774973,2.463211555,2.689631266,2.57623498
7,18,2.224983988,2.510867824,2.526830926,2.684248088,2.577458429
7,19,2.260181687,2.507721811,2.53335599,2.692567545,2.648768054
7,20,2.233454023,2.548969535,2.526830926,2.649012744,2.740177206
7,21,2.211055487,2.553863333,2.499099405,2.633352591,2.73965287
7,22,2.228560225,2.532889914,2.539881054,2.644608326,2.748391795
7,23,2.237218482,2.510518267,2.564350042,2.690120646,2.759927176
7,24,2.299520293,2.522053647,2.543143585,2.710674596,2.776880689
7,25,2.355422521,2.523801432,2.561903144,2.698440102,2.810962495
7,26,2.363139664,2.527646559,2.558640612,2.690120646,2.811661609
7,27,2.36351611,2.522403204,2.497468139,2.693056924,2.823371768
7,28,2.390055552,2.584274791,2.431401869,2.713610875,2.822497876
7,29,2.409630743,2.612588906,2.432217502,2.711653356,2.80694259
7,30,2.373680152,2.610491565,2.468105353,2.674460493,2.793834203
7,31,2.358057643,2.620978274,2.499915038,2.669566695,2.809564268
8,1,2.364833671,2.585323462,2.492574342,2.652438403,2.789814298
8,2,2.365210117,2.523102318,2.451792693,2.627969414,2.754159485
8,3,2.362386772,2.467872315,2.434664401,2.618181818,2.745245782
8,4,2.276745311,2.404952057,2.477892948,2.571690739,2.746818789
8,5,2.244935625,2.435363515,2.460764656,2.596159728,2.741051098
8,6,2.252840991,2.463677631,2.444451997,2.609862362,2.746119675
8,7,2.143295209,2.479058138,2.499099405,2.593223449,2.726020148
8,8,2.124661133,2.443403326,2.471367884,2.587840272,2.592314601
8,9,2.121461342,2.411244083,2.475446049,2.648033985,2.728467047
8,10,2.108662179,2.432217502,2.391435854,2.645097706,2.716057774
8,11,2.094545455,2.426275033,2.255225149,2.63726763,2.648243719
8,12,2.088145873,2.350770725,2.216074766,2.617692438,2.690714893
8,13,2.019256258,2.314416798,2.265828377,2.639225149,2.704522393
8,14,1.886747271,2.292394708,2.304163127,2.648523364,2.700152931
8,15,1.859454938,2.25394344,2.259303314,2.581967715,2.689666222
8,16,1.834233057,2.194169195,2.284587935,2.54673237,2.692812234
8,17,1.903310895,2.163757738,2.313950722,2.551136788,2.640378687
8,18,1.919498072,2.132647166,2.282141037,2.533029737,2.629192863
8,19,1.89672309,2.118664887,2.355548003,2.442005098,2.62027916
8,20,1.867548526,2.102585265,2.300084962,2.349512319,2.627794635
8,21,1.836115287,2.104682607,2.241359388,2.315745115,2.602451754
8,22,1.803100974,1.990377473,2.226677995,2.268764656,2.513314723
8,23,1.721299261,1.842165311,2.212812234,2.225699235,2.442704212
8,24,1.686666231,1.810006069,2.119830076,2.17137808,2.404078165
8,25,1.695889158,1.871178541,2.086389125,2.167952421,2.374191043
8,26,1.672925953,1.899492657,2.095361088,2.168441801,2.351644617
8,27,1.692501144,1.857895376,2.030926083,2.165505523,2.335215439
8,28,1.661086726,1.857196262,1.929787596,2.144951572,2.280160214
8,29,1.640457486,1.887957276,1.826202209,2.109716228,2.260759801
8,30,1.617682504,1.877470567,1.829464741,2.066650807,2.157990047
8,31,1.568744527,1.854399806,1.796839422,2.034841121,2.088253429
9,1,1.513369322,1.84461221,1.588853016,2.020649108,2.078291055
9,2,1.486980459,1.830979488,1.41675446,1.947242141,2.084932637
9,3,1.471546173,1.846709552,1.481189465,1.859643161,2.026381842
9,4,1.482350173,1.84810778,1.46895497,1.854749363,1.971501396
9,5,1.515251552,1.801616701,1.413491929,1.843004248,1.923961646
9,6,1.500287824,1.748833596,1.384129142,1.845940527,1.897744872
9,7,1.427596105,1.774001699,1.384944775,1.842514868,1.910503702
9,8,1.345267368,1.751979609,1.296040782,1.828322855,1.932176235
9,9,1.397179269,1.713877898,1.154936279,1.718701784,1.913300158
9,10,1.488674466,1.645714286,1.366185217,1.691785896,1.888132055
9,11,1.519881838,1.591532953,1.566015293,1.824407816,1.869081199
9,12,1.547945886,1.576502003,1.557043331,1.827833475,1.845311324
9,13,1.561836743,1.498201238,1.621478335,1.843493628,1.814200753
9,14,1.610379452,1.401024396,1.630450297,1.845451147,1.812627746
9,15,1.614915626,1.395431484,1.607612574,1.83811045,1.764039325
9,16,1.443990327,1.425842942,1.605165675,1.865026338,1.706886758
9,17,1.363167375,1.438776551,1.536652506,1.845940527,1.652006311
9,18,1.305872296,1.439475665,1.510552251,1.914943076,1.597824979
9,19,1.260247043,1.419550916,1.515446049,1.988839422,1.558325039
9,20,1.161994641,1.404519966,1.614953271,2.014287171,1.574404661
9,21,1.137807986,1.404170409,1.605981308,2.042181818,1.614254157
9,22,1.100219855,1.401373953,1.349056924,2.029947324,1.634878019
9,23,1.050604274,1.387391674,1.261784197,2.012819031,1.59887365
9,24,1.063648128,1.315732492,1.325403568,2.018202209,1.586988712
9,25,1.047592706,1.280776793,1.224265081,1.9046661,1.502221143
9,26,1.050190184,1.237431727,1.202242991,1.784768054,1.390013351
9,27,0.97648206,1.197931788,1.249549703,1.748553951,1.323772302
9,28,0.85483354,1.263298944,1.269940527,1.740234494,1.237956063
9,29,0.629135351,1.092715135,0.898827528,1.427031436,1.080480641
9,30,0.339046075,0.736516568,0.588479184,1.094742566,1.030960068
10,1,0.196918894,0.60403447,0.594596432,0.946949873,0.999313509
10,2,0.226771061,0.609627382,0.584808836,0.917587086,1.050535259
10,3,0.252614078,0.637242384,0.577468139,0.913182668,1.132261682
10,4,0.230874322,0.660313145,0.570127443,0.898990654,1.139112999
10,5,0.226451082,0.662410487,0.562786746,0.892628717,1.128672897
10,6,0.207082936,0.657866246,0.560339847,0.88626678,1.099212234
10,7,0.176703745,0.621512319,0.53220051,0.758049278,1.087352931
10,8,0.164695118,0.650525549,0.491826678,0.66457774,1.102735769
10,9,0.203092608,0.592149533,0.447782498,0.636193713,1.057386576
10,10,0.166520881,0.512100983,0.285063721,0.600958369,1.042215803
10,11,0.169044951,0.43589756,0.278334749,0.559850467,0.999802889
10,12,0.166577348,0.338231339,0.25582328,0.396887001,0.881992863
10,13,0.15938723,0.258532346,0.1222226,0.319564996,0.733759728
10,14,0.182783347,0.119793179,0.009909941,0.309581648,0.559654715
10,15,0.240718384,0.077636606,0.014436703,0.160957009,0.48118593
10,16,0.26499915,0.076692803,0.013702634,0.148722515,0.474298726
10,17,0.146719822,0.085047214,0.01186746,0.148379949,0.455449448
10,18,0.14506346,0.083404297,0.011745115,0.111676466,0.444373152
10,19,0.154963989,0.082355626,0.01186746,0.062053356,0.426081767
10,20,0.122006143,0.078360189,0.011745115,0.00968972,0.451102124
10,21,0.053530619,0.079583639,0.01186746,0.009493968,0.459516194
10,22,0.023847853,0.089975968,0.01162277,0.009298216,0.448810195
10,23,0.01808823,0.095883481,0.01137808,0.00920034,0.396674936
10,24,0.013420299,0.089056633,0.01137808,0.009004588,0.427766865
10,25,0.012667407,0.077461828,0.008931181,0.009298216,0.373282583
10,26,0.011067512,0.074979973,0.005383178,0.009787596,0.294981818
10,27,0.010615777,0.068513169,0.009542906,0.008172642,0.28695599
10,28,0.010785177,0.026706154,0.012234494,0.006312999,0.335053866
10,29,0.011632181,0.0081272,0.014069669,0.006606627,0.364088768
10,30,0.011139037,0.009298216,0.012356839,0.006312999,0.364216007
10,31,0.00857544,0.009927418,0.008405098,0.0038661,0.294383144
11,1,0.055036403,0.00625707,0.007952421,0.00411079,0.248756636
11,2,0.085453238,0.006326981,0.007952421,0.005774681,0.249228071
11,3,0.140692922,0.00490778,0.007952421,0.005711062,0.246536483
11,4,0.203860558,0.004963709,0.007952421,0.005569142,0.193569278
11,5,0.20377774,0.005313266,0.007218352,0.005358709,0.158609618
11,6,0.203965963,0.004928753,0.006851317,0.005260833,0.15868955
11,7,0.203945258,0.004733002,0.006973662,0.004428887,0.155802209
11,8,0.205004954,0.003383712,0.006973662,0.004218454,0.141817366
11,9,0.204029959,0.002642651,0.007340697,0.004061852,0.13835582
11,10,0.202783923,0.002597208,0.007585387,0.004012914,0.134807816
11,11,0.203248833,0.002586722,0.006973662,0.004154834,0.131708411
11,12,0.180246102,0.002621677,0.006117247,0.004145047,0.214935599
11,13,0.113144605,0.002586722,0.005994902,0.00242243,0.267853866
11,14,0.050808914,0.002443403,0.006117247,0.001502396,0.266663042
11,15,0.05150534,0.004089817,0.006361937,0.001512184,0.2304
11,16,0.053344278,0.002726544,0.006361937,0.001561121,0.191559558
11,17,0.054016234,0.002062386,0.006361937,0.001473033,0.186719592
11,18,0.053997412,0.002027431,0.006361937,0.001477927,0.186450433
11,19,0.053632259,0.003111057,0.006361937,0.001482821,0.186210637
11,20,0.052901954,0.00736167,0.015904843,0.003239694,0.185458624
11,21,0.052152827,0.009612817,0.030586236,0.00362141,0.186453696
11,22,0.052514215,0.008179633,0.030586236,0.003425658,0.186372133
11,23,0.053082648,0.006921228,0.026915888,0.00362141,0.187008326
11,24,0.053172995,0.003132031,0.006361937,0.003773118,0.192636194
11,25,0.052834194,0.003243889,0.006117247,0.003675242,0.179078743
11,26,0.052531155,0.006641583,0.005994902,0.003474596,0.161604622
11,27,0.052269525,0.009088482,0.005994902,0.003327782,0.162315854
11,28,0.052344814,0.006886273,0.005994902,0.003719286,0.160583449
11,29,0.024659094,0.003020172,0.005994902,0.003523534,0.161159286
11,30,0.007114829,0.003062119,0.005994902,0.002691589,0.160185421
12,1,0.00709036,0.003180969,0.005872557,0.002691589,0.160472523
12,2,0.007246585,0.002307076,0.005750212,0.002251147,0.161780799
12,3,0.007340697,0.001747785,0.005750212,0.001203874,0.162702464
12,4,0.00743669,0.003582959,0.005383178,0.001135361,0.162430042
12,5,0.006909666,0.00300619,0.005750212,0.001409414,0.16265842
12,6,0.008658258,0.001454157,0.006361937,0.001414308,0.158298046
12,7,0.009768773,0.001328317,0.003303314,0.002544775,0.153175871
12,8,0.00933586,0.001118582,0,0.00435548,0.152967069
12,9,0.008564146,0.001118582,0,0.004184197,0.15331616
12,10,0.009749951,0.001118582,0,0.004208666,0.1907374
12,11,0.023772564,0.001118582,0,0.00435548,0.179147256
12,12,0.031723103,0.001118582,0,0.004154834,0.135828989
12,13,0.014941141,0.001118582,0,0.003278845,0.135851827
12,14,0.005309771,0.0011046,0,0.006361937,0.135802889
12,15,0.004140906,0.001468139,0,0.008715854,0.105314528
12,16,0.003745638,0.001887608,0,0.003317995,0.082476805
12,17,0.004278309,0.002600704,0,0.003293526,0.084667596
12,18,0.004637815,0.003705304,0,0.002960748,0.102051997
12,19,0.005194955,0.002985217,0,0.001820493,0.148083059
12,20,0.004615228,0.001548537,0,0.003474596,0.165891589
12,21,0.00407691,0.001503095,0,0.009004588,0.166028615
12,22,0.004020443,0.001503095,0,0.003215225,0.166436432
12,23,0.003845396,0.001468139,0,0.003557791,0.167372778
12,24,0.003982799,0.001433184,0,0.003499065,0.167922515
12,25,0.004189844,0.001468139,0,0.003396296,0.18248972
12,26,0.003945154,0.001503095,0,0.003283738,0.17269723
12,27,0.005539403,0.001538051,0.012234494,0.0038661,0.133649618
12,28,0.005605281,0.00168836,0.017128292,0.003963976,0.1337687
12,29,0.005838677,0.002023935,0.008197111,0.003998233,0.133049312
12,30,0.005712568,0.001744289,0.004282073,0.004159728,0.132416381
12,31,0.005958199,0.001957519,0,0.005750212,0.000831946
